id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
854417,NY,INDIVIDUAL,10+ years,Morris Heights,D,RENT,2021-09-11,2021-08-15,2021-09-14,Fully Paid,2021-10-14,1066661,Debt consolidation,D2,36,Source Verified,40000.0,0.2124,243.43,0.1599,6925,13,8763
612441,CA,INDIVIDUAL,< 1 year,Consolidated Disposal Services,D,RENT,2021-11-10,2021-10-14,2021-12-13,Fully Paid,2022-01-13,785320,major purchase,D1,36,Not Verified,45000.0,0.0944,85.56,0.1409,2500,16,3080
549328,KY,INDIVIDUAL,10+ years,Highlands Funeral Home,A,MORTGAGE,2021-07-10,2021-05-13,2021-05-13,Fully Paid,2021-06-13,708135,major purchase,A4,36,Not Verified,84000.0,0.1581,31.12,0.0751,1000,23,1119
690010,TX,INDIVIDUAL,4 years,Security Service Federal Credit Union,B,RENT,2021-03-11,2021-04-16,2021-03-14,Fully Paid,2021-04-14,880341,Debt consolidation,B3,36,Verified,19200.0,0.2469,129.77,0.1037,4000,29,4671
771545,MO,INDIVIDUAL,5 years,keystone automotive,D,RENT,2021-06-11,2021-05-16,2021-05-16,Current,2021-06-16,973339,Debt consolidation,D3,60,Source Verified,27504.0,0.2099,88.49,0.1649,3600,9,5207
1024044,WA,INDIVIDUAL,10+ years,Taylor Corporation - ComplyRight Dist,B,MORTGAGE,2021-11-11,2021-11-13,2021-02-12,Fully Paid,2021-03-12,1253140,Debt consolidation,B3,36,Verified,153000.0,0.1072,248.07,0.1171,7500,33,7645
755206,CA,INDIVIDUAL,10+ years,Oce Business,D,RENT,2021-05-11,2021-05-16,2021-11-12,Charged Off,2021-12-12,955000,other,D2,60,Verified,33000.0,0.2098,24.32,0.1599,1000,20,450
966742,OR,INDIVIDUAL,10+ years,Walmart,A,RENT,2021-09-11,2021-03-14,2021-03-14,Fully Paid,2021-04-14,1187631,renewable_energy,A4,36,Source Verified,41000.0,0.1065,147.07,0.079,4700,8,5268
642782,PA,INDIVIDUAL,< 1 year,G.E. transportation,A,MORTGAGE,2021-01-11,2021-05-16,2021-10-12,Fully Paid,2021-11-12,822683,Debt consolidation,A4,36,Not Verified,100000.0,0.1379,121.14,0.0654,3950,33,4284
361713,OH,INDIVIDUAL,10+ years,Jacobs Engineering Grp.,C,MORTGAGE,2021-11-08,2021-05-16,2021-11-11,Fully Paid,2021-12-11,370430,credit card,C1,36,Not Verified,160000.0,0.0768,49.67,0.1178,1500,21,1788
834690,SC,INDIVIDUAL,10+ years,Orangeburg Consolidated District 3,C,RENT,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1016345,other,C3,60,Verified,42000.0,0.074,279.16,0.1399,12000,31,15897
478762,NY,INDIVIDUAL,< 1 year,"Intent Media, Inc.",A,MORTGAGE,2021-02-10,2021-12-15,2021-09-10,Fully Paid,2021-10-10,607961,Debt consolidation,A4,36,Not Verified,95000.0,0.0293,311.1,0.0751,10000,17,10173
806164,MO,INDIVIDUAL,2 years,Teresa's Tenderheart Pet Grooming,E,RENT,2021-07-11,2021-10-12,2021-06-12,Charged Off,2021-07-12,1012327,other,E2,60,Source Verified,18996.0,0.0929,138.28,0.1839,5400,16,1657
503621,CT,INDIVIDUAL,< 1 year,Almost Family,D,MORTGAGE,2021-04-10,2021-04-16,2021-01-13,Charged Off,2021-02-13,648231,credit card,D2,36,Not Verified,75000.0,0.0852,519.7,0.1496,15000,24,16236
704395,OH,INDIVIDUAL,4 years,WGTE Public Media,C,RENT,2021-03-11,2021-05-16,2021-04-14,Fully Paid,2021-05-14,896401,credit card,C5,36,Not Verified,32500.0,0.1422,479.65,0.1417,14000,7,17267
716253,FL,INDIVIDUAL,9 years,Baptist Hospital,D,OWN,2021-04-11,2021-04-16,2021-05-16,Fully Paid,2021-06-16,910043,Debt consolidation,D5,60,Source Verified,105000.0,0.1845,364.94,0.1602,15000,43,21899
631510,CO,INDIVIDUAL,2 years,LaserCycle USA,D,RENT,2021-12-10,2021-02-16,2021-01-14,Fully Paid,2021-02-14,808997,other,D3,36,Not Verified,26496.0,0.0163,172.92,0.1483,5000,12,6225
710806,UT,INDIVIDUAL,5 years,Select Portfolio Servicing,E,MORTGAGE,2021-03-11,2021-05-16,2021-08-13,Charged Off,2021-09-13,903592,small business,E3,60,Verified,60000.0,0.2394,202.54,0.1714,8125,34,5670
487618,CA,INDIVIDUAL,< 1 year,UCLA Parking Services`,C,RENT,2021-02-10,2021-02-12,2021-02-12,Fully Paid,2021-03-12,621672,other,C3,36,Not Verified,7500.0,0.2144,40.71,0.1348,1200,4,1426
590312,FL,INDIVIDUAL,5 years,"Drs. Scott, Watson, Miller, & Berdy",A,RENT,2021-10-10,2021-02-12,2021-02-12,Fully Paid,2021-03-12,758284,credit card,A4,36,Verified,36000.0,0.2267,435.56,0.0751,14000,16,15133
466849,NY,INDIVIDUAL,< 1 year,Roswell Park Cancer Institute,A,MORTGAGE,2021-12-09,2021-05-16,2021-09-12,Fully Paid,2021-10-12,586724,other,A5,36,Not Verified,47000.0,0.2119,285.95,0.0894,9000,48,10281
554129,MA,INDIVIDUAL,4 years,InterVarsity Christian Fellowship,B,MORTGAGE,2021-08-10,2021-09-14,2021-12-12,Fully Paid,2022-01-12,713877,Debt consolidation,B1,36,Verified,31000.0,0.0774,324.46,0.1038,10000,8,11584
1014105,AK,INDIVIDUAL,10+ years,US Coast Guard,F,MORTGAGE,2021-11-11,2021-05-16,2021-10-13,Fully Paid,2021-11-13,1241461,Debt consolidation,F1,60,Source Verified,125000.0,0.2337,626.21,0.2089,23200,31,31382
471412,MA,INDIVIDUAL,10+ years,,C,OWN,2021-12-09,2021-02-13,2021-02-10,Fully Paid,2021-03-10,595113,house,C5,36,Not Verified,170000.0,0.002,720.43,0.1426,21000,10,21250
831180,OH,INDIVIDUAL,3 years,Ashland,B,RENT,2021-08-11,2021-05-16,2021-05-16,Current,2021-06-16,1040389,other,B4,60,Source Verified,50004.0,0.0946,54.97,0.1149,2500,22,3113
985145,PA,INDIVIDUAL,2 years,Whole Foods Market,B,RENT,2021-11-11,2021-11-14,2021-11-14,Fully Paid,2021-12-14,1208626,Debt consolidation,B3,36,Verified,35000.0,0.1731,529.22,0.1171,16000,8,19052
708254,NY,INDIVIDUAL,< 1 year,Louis Dreyfus Highbridge Energy LLC,A,MORTGAGE,2021-03-11,2021-05-12,2021-05-12,Fully Paid,2021-06-12,900727,major purchase,A3,36,Source Verified,135000.0,0.0333,185.05,0.0692,6000,11,6381
562923,CA,INDIVIDUAL,7 years,USFS,C,MORTGAGE,2021-08-10,2021-02-16,2021-02-12,Fully Paid,2021-03-12,724336,major purchase,C5,36,Verified,38400.0,0.0863,345.29,0.1472,10000,12,11673
714281,MD,INDIVIDUAL,4 years,Federal Bureau of Prisons,F,RENT,2021-04-11,2021-04-16,2021-07-13,Charged Off,2021-08-13,907665,credit card,F5,60,Verified,74872.0,0.1255,606.04,0.1974,23000,20,20425
995551,FL,INDIVIDUAL,7 years,"PSS World Medical, Inc",A,RENT,2021-10-11,2021-05-16,2021-04-12,Fully Paid,2021-05-12,1220124,Debt consolidation,A4,36,Source Verified,175000.0,0.1072,187.75,0.079,6000,41,6188
786870,MO,INDIVIDUAL,10+ years,Maritz LLC,G,MORTGAGE,2021-06-11,2021-02-16,2021-06-13,Fully Paid,2021-07-13,990345,Debt consolidation,G4,60,Verified,72500.0,0.1996,559.27,0.2322,19750,44,27545
582335,FL,INDIVIDUAL,2 years,Applebees,C,MORTGAGE,2021-09-10,2021-03-13,2021-03-13,Fully Paid,2021-04-13,748403,home improvement,C1,36,Not Verified,28800.0,0.1654,185.93,0.1323,5500,10,6659
673585,GA,INDIVIDUAL,10+ years,Cobb County Schools,A,MORTGAGE,2021-02-11,2021-05-16,2021-03-12,Fully Paid,2021-04-12,860962,major purchase,A3,36,Source Verified,95000.0,0.2762,138.79,0.0692,4500,51,4768
1023925,SC,INDIVIDUAL,1 year,Terra,A,RENT,2021-11-11,2021-03-15,2021-03-13,Fully Paid,2021-04-13,1253003,Debt consolidation,A4,36,Not Verified,36000.0,0.1232,175.23,0.079,5600,12,6055
680822,CA,INDIVIDUAL,6 years,BP,A,RENT,2021-02-11,2021-01-16,2021-03-13,Fully Paid,2021-04-13,869744,Debt consolidation,A4,36,Not Verified,115000.0,0.1713,310.1,0.0729,10000,34,11021
567210,VA,INDIVIDUAL,5 years,TTS solutions,D,RENT,2021-08-10,2021-04-12,2021-10-11,Fully Paid,2021-11-11,729708,Debt consolidation,D2,36,Not Verified,90000.0,0.0993,278.15,0.1521,8000,6,9135
656399,PA,INDIVIDUAL,< 1 year,Jc Melrose CC,B,RENT,2021-01-11,2021-02-14,2021-02-14,Fully Paid,2021-03-14,839530,Debt consolidation,B5,36,Source Verified,27000.0,0.0716,262.33,0.1111,8000,6,9444
1037470,TX,INDIVIDUAL,10+ years,Borden Insurance,C,OWN,2021-11-11,2021-05-16,2021-01-14,Fully Paid,2021-02-14,1267363,credit card,C1,36,Not Verified,80000.0,0.1843,434.31,0.1349,12800,16,15329
430633,TX,INDIVIDUAL,9 years,Retired,A,MORTGAGE,2021-08-09,2021-08-11,2021-08-11,Charged Off,2021-09-11,510782,other,A5,36,Verified,43700.0,0.0135,320.95,0.0963,10000,17,7702
537804,NY,INDIVIDUAL,7 years,Newmark Knight Frank,E,RENT,2021-07-10,2021-10-14,2021-05-12,Fully Paid,2021-06-12,694667,Debt consolidation,E2,36,Not Verified,49896.0,0.108,604.58,0.1682,17000,11,20938
543550,NV,INDIVIDUAL,7 years,TriNet,B,MORTGAGE,2021-07-10,2021-03-13,2021-10-12,Charged Off,2021-11-12,701245,other,B4,36,Source Verified,62000.0,0.1961,65.95,0.1149,2000,18,1824
396154,KS,INDIVIDUAL,6 years,Self,E,MORTGAGE,2021-05-09,2021-05-12,2021-05-12,Fully Paid,2021-06-12,436179,car,E1,36,Verified,60000.0,0.1442,367.52,0.1568,10500,19,13152
514562,CA,INDIVIDUAL,3 years,Norcal Mutual Insurance Company,D,RENT,2021-05-10,2021-03-16,2021-07-12,Fully Paid,2021-08-12,665151,Debt consolidation,D2,36,Not Verified,42000.0,0.2456,242.53,0.1496,7000,26,8573
760521,NC,INDIVIDUAL,4 years,Healthcare Services Group,A,RENT,2021-05-11,2021-05-16,2021-06-14,Fully Paid,2021-07-14,960797,Debt consolidation,A4,36,Source Verified,47800.0,0.1946,311.02,0.0749,10000,27,11197
745149,OH,INDIVIDUAL,1 year,Independant Contractor,A,MORTGAGE,2021-05-11,2021-05-16,2021-05-14,Fully Paid,2021-06-14,943695,car,A3,36,Not Verified,38400.0,0.0319,74.1,0.0699,2400,7,2667
630583,NJ,INDIVIDUAL,< 1 year,Family Service Bureau,B,RENT,2021-12-10,2021-05-16,2021-02-12,Fully Paid,2021-03-12,807870,Debt consolidation,B2,36,Source Verified,42000.0,0.2306,255.33,0.0925,8000,21,8492
436914,NJ,INDIVIDUAL,< 1 year,Virtua,C,MORTGAGE,2021-09-09,2021-05-16,2021-12-09,Fully Paid,2022-01-09,524038,wedding,C3,36,Source Verified,61572.0,0.1542,509.53,0.1357,15000,37,15498
746486,VA,INDIVIDUAL,10+ years,NVCJTA,B,MORTGAGE,2021-05-11,2021-05-16,2021-05-14,Fully Paid,2021-06-14,945258,Debt consolidation,B3,36,Verified,59000.0,0.1692,458.28,0.1099,14000,39,16498
619668,GA,INDIVIDUAL,< 1 year,Marcus Jewish Community Center of Atlant,B,RENT,2021-12-10,2021-12-13,2021-12-13,Fully Paid,2022-01-13,794235,credit card,B3,36,Not Verified,35000.0,0.2496,192.54,0.0962,6000,7,6931
610086,CA,INDIVIDUAL,7 years,City of Oceanside,D,MORTGAGE,2021-11-10,2021-05-16,2021-09-13,Fully Paid,2021-10-13,782466,Debt consolidation,D2,60,Source Verified,71000.0,0.205,282.09,0.1446,12000,26,15856
645396,CT,INDIVIDUAL,10+ years,KonicaMinolta Business Systems,B,MORTGAGE,2021-01-11,2021-04-16,2021-02-12,Charged Off,2021-03-12,825834,credit card,B3,60,Not Verified,70000.0,0.2129,77.15,0.1037,3600,16,921
540828,TX,INDIVIDUAL,< 1 year,ADP,B,OWN,2021-07-10,2021-02-12,2021-02-12,Fully Paid,2021-03-12,698198,small business,B4,60,Source Verified,90000.0,0.2412,346.86,0.1149,25000,22,18306
1040382,VA,INDIVIDUAL,6 years,SYSVA,C,RENT,2021-11-11,2021-05-16,2021-02-12,Fully Paid,2021-03-12,1270357,Debt consolidation,C2,36,Source Verified,40000.0,0.1746,514.64,0.1427,15000,30,15353
687745,WA,INDIVIDUAL,5 years,US Army,C,RENT,2021-03-11,2021-02-16,2021-02-16,Fully Paid,2021-03-16,877775,Debt consolidation,C4,60,Source Verified,30000.0,0.2212,138.99,0.138,6000,14,8282
581234,OH,INDIVIDUAL,9 years,rent-a-center,E,RENT,2021-09-10,2021-02-15,2021-02-15,Fully Paid,2021-03-15,747111,Debt consolidation,E2,60,Verified,42000.0,0.2209,321.83,0.1682,13000,27,19171
1059262,VA,INDIVIDUAL,1 year,U.S. House of Representatives,B,RENT,2021-12-11,2021-04-16,2021-09-13,Fully Paid,2021-10-13,1290866,credit card,B5,36,Source Verified,50000.0,0.246,239.85,0.1269,7150,32,8259
1026512,TX,INDIVIDUAL,4 years,Aramark,A,MORTGAGE,2021-11-11,2021-11-14,2021-12-14,Fully Paid,2022-01-14,1255698,car,A1,36,Not Verified,66000.0,0.0118,91.31,0.0603,3000,23,3287
536045,OR,INDIVIDUAL,< 1 year,Regence Blue Cross Blue Shield of Oregon,B,RENT,2021-07-10,2021-05-12,2021-05-12,Fully Paid,2021-06-12,692574,major purchase,B3,36,Verified,65004.0,0.0607,426.35,0.1112,13000,7,14953
463044,OH,INDIVIDUAL,6 years,Buckeye Pipeline Co.,B,MORTGAGE,2021-12-09,2021-05-16,2021-05-11,Fully Paid,2021-06-11,579546,credit card,B3,36,Verified,83000.0,0.1171,99.41,0.1183,3000,27,3387
656171,TX,INDIVIDUAL,1 year,Read King,D,MORTGAGE,2021-01-11,2021-12-13,2021-10-13,Fully Paid,2021-11-13,839253,Debt consolidation,D4,36,Verified,115000.0,0.1769,699.69,0.1565,20000,26,25101
692721,CA,INDIVIDUAL,6 years,Search Optics,E,MORTGAGE,2021-03-11,2021-12-15,2021-02-13,Fully Paid,2021-03-13,883467,home improvement,E1,60,Verified,250000.0,0.12,588.75,0.164,24000,45,30291
207148,LA,INDIVIDUAL,1 year,Forest Best Western,A,OWN,2021-01-08,2021-04-16,2021-01-11,Fully Paid,2021-02-11,207023,other,A5,36,Not Verified,19800.0,0.0236,66.18,0.0838,2100,4,2382
372419,VA,INDIVIDUAL,8 years,Best Buy Co. Inc.,C,MORTGAGE,2021-01-09,2021-11-15,2021-04-11,Fully Paid,2021-05-11,391221,credit card,C4,36,Verified,80000.0,0.2111,441.0,0.1347,13000,31,15596
757740,MA,INDIVIDUAL,< 1 year,Boston Beauty,E,RENT,2021-05-11,2021-08-13,2021-04-13,Charged Off,2021-05-13,957815,Debt consolidation,E3,60,Source Verified,60000.0,0.1886,154.96,0.1879,6000,27,3661
765479,NY,INDIVIDUAL,10+ years,UPS,C,RENT,2021-05-11,2021-10-12,2021-05-12,Charged Off,2021-06-12,966373,other,C5,36,Verified,65000.0,0.1674,208.67,0.1523,6000,50,2451
1043163,FL,INDIVIDUAL,5 years,Scooter Paints,B,OWN,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1273265,car,B3,36,Not Verified,26000.0,0.0711,148.85,0.1171,4500,9,5358
386691,PA,INDIVIDUAL,1 year,"Weston Solutions, Incorporated",C,RENT,2021-03-09,2021-03-11,2021-04-11,Fully Paid,2021-05-11,419146,credit card,C3,36,Not Verified,43000.0,0.0714,405.25,0.1316,12000,9,14187
572227,FL,INDIVIDUAL,7 years,Polk County School Board,A,MORTGAGE,2021-08-10,2021-04-14,2021-04-14,Fully Paid,2021-05-14,736050,Debt consolidation,A5,60,Source Verified,50000.0,0.0108,121.32,0.0788,6000,13,7162
525029,FL,INDIVIDUAL,1 year,Alere Home Monitoring,B,RENT,2021-06-10,2021-08-14,2021-03-14,Charged Off,2021-04-14,679338,major purchase,B3,60,Source Verified,32656.0,0.1635,87.21,0.1112,4000,23,4093
351591,NM,INDIVIDUAL,4 years,Atlantic Aviation,C,OWN,2021-07-08,2021-01-16,2021-02-11,Fully Paid,2021-03-11,352588,Debt consolidation,C2,36,Not Verified,35000.0,0.1066,246.75,0.1134,7500,11,8849
787327,CO,INDIVIDUAL,10+ years,Sears Holdings,D,MORTGAGE,2021-06-11,2021-05-16,2021-05-16,Current,2021-06-16,990853,medical,D4,60,Verified,51000.0,0.1367,396.7,0.1689,16000,12,22918
515502,CA,INDIVIDUAL,6 years,costco,B,MORTGAGE,2021-05-10,2021-05-13,2021-05-13,Fully Paid,2021-06-13,666348,Debt consolidation,B4,36,Verified,50000.0,0.1229,523.75,0.1099,16000,15,18856
798972,IL,INDIVIDUAL,10+ years,United States Army,C,RENT,2021-06-11,2021-02-15,2021-12-13,Fully Paid,2022-01-13,1004126,other,C2,36,Not Verified,66000.0,0.1453,570.04,0.1349,16800,31,18575
837088,NY,INDIVIDUAL,3 years,"ISRAELOFF, TRATTNER & CO., PC",A,MORTGAGE,2021-08-11,2021-09-14,2021-09-14,Fully Paid,2021-10-14,1047197,home improvement,A5,36,Source Verified,55000.0,0.0637,763.83,0.0849,24200,21,27536
611636,TX,INDIVIDUAL,4 years,Klein ISD,A,RENT,2021-11-10,2021-05-16,2021-05-12,Charged Off,2021-06-12,784338,credit card,A4,36,Source Verified,50000.0,0.2371,292.88,0.0654,15000,33,5265
617149,OH,INDIVIDUAL,10+ years,HOLZER CLINIC,B,MORTGAGE,2021-11-10,2021-11-13,2021-12-13,Fully Paid,2022-01-13,791265,home improvement,B3,36,Not Verified,36900.0,0.041,51.35,0.0962,1600,18,1848
530036,TX,INDIVIDUAL,5 years,southwest siding & windows & doors,C,MORTGAGE,2021-06-10,2021-06-12,2021-06-12,Fully Paid,2021-07-12,685396,other,C2,60,Verified,120000.0,0.1238,426.74,0.1361,25000,44,22651
706797,NY,INDIVIDUAL,6 years,Smithtown Central School District,A,RENT,2021-04-11,2021-12-12,2021-01-13,Fully Paid,2021-02-13,899053,Debt consolidation,A4,36,Source Verified,75000.0,0.2232,465.15,0.0729,15000,31,16215
595465,NY,INDIVIDUAL,< 1 year,Bloomberg L.P.,B,RENT,2021-10-10,2021-09-15,2021-07-11,Fully Paid,2021-08-11,764516,Debt consolidation,B4,60,Not Verified,75000.0,0.1058,219.88,0.1149,10000,17,10732
663040,NC,INDIVIDUAL,10+ years,IBM Corp,C,MORTGAGE,2021-02-11,2021-07-12,2021-07-12,Fully Paid,2021-08-12,847876,Debt consolidation,C3,36,Verified,150000.0,0.2178,847.54,0.1343,25000,37,28842
1032244,MN,INDIVIDUAL,10+ years,Manpower,D,OWN,2021-11-11,2021-12-15,2021-05-13,Fully Paid,2021-06-13,1261706,Debt consolidation,D1,36,Verified,30000.0,0.1672,169.45,0.1629,4800,12,5702
770757,PA,INDIVIDUAL,9 years,dick's sporting goods,C,RENT,2021-06-11,2021-05-16,2021-11-13,Fully Paid,2021-12-13,972465,major purchase,C5,36,Not Verified,50004.0,0.1269,278.23,0.1523,8000,18,9921
408617,FL,INDIVIDUAL,10+ years,Community Blood Centers of S FL,B,RENT,2021-05-09,2021-03-12,2021-03-12,Fully Paid,2021-04-12,395309,other,B1,36,Not Verified,66500.0,0.1987,327.14,0.1095,10000,20,11759
585232,OH,INDIVIDUAL,10+ years,State Teachers Retirement System of Ohio,C,MORTGAGE,2021-09-10,2021-06-15,2021-10-13,Fully Paid,2021-11-13,751943,Debt consolidation,C2,36,Not Verified,49901.52,0.1003,285.51,0.1361,8400,17,10279
673432,GA,INDIVIDUAL,1 year,State of Georgia,A,MORTGAGE,2021-02-11,2021-01-16,2021-12-11,Fully Paid,2022-01-11,860776,Debt consolidation,A3,36,Verified,59000.0,0.206,412.5,0.0692,13375,39,14058
642819,IL,INDIVIDUAL,< 1 year,Four Seasons Hotels,B,RENT,2021-01-11,2021-05-16,2021-01-14,Fully Paid,2021-02-14,822720,Debt consolidation,B1,36,Not Verified,80000.0,0.0943,223.8,0.0888,7050,28,8057
369342,NY,INDIVIDUAL,2 years,Stephen Lynch,B,RENT,2021-11-09,2021-04-16,2021-06-11,Fully Paid,2021-07-11,385033,Debt consolidation,B1,36,Not Verified,23000.0,0.0433,164.02,0.1114,5000,19,5489
749907,CA,INDIVIDUAL,3 years,Insight Global,D,RENT,2021-05-11,2021-11-12,2021-06-12,Charged Off,2021-07-12,949188,Debt consolidation,D2,36,Not Verified,54000.0,0.1742,379.65,0.1599,10800,14,5383
139057,SC,INDIVIDUAL,6 years,A F L,A,RENT,2021-10-07,2021-09-10,2021-09-10,Fully Paid,2021-10-10,139053,Debt consolidation,A4,36,Not Verified,54000.0,0.0629,172.53,0.0807,5500,22,6208
417251,PA,INDIVIDUAL,10+ years,Boscov's Department Stores,A,MORTGAGE,2021-09-09,2021-12-15,2021-04-10,Fully Paid,2021-05-10,486394,credit card,A5,36,Source Verified,60500.0,0.0778,381.26,0.0894,12000,33,12580
972627,SD,INDIVIDUAL,10+ years,Douglas School System,A,MORTGAGE,2021-10-11,2021-10-14,2021-10-14,Fully Paid,2021-11-14,1194586,Debt consolidation,A1,36,Source Verified,64000.0,0.0332,63.92,0.0603,2100,34,2301
630824,FL,INDIVIDUAL,7 years,URS Federal Services,B,MORTGAGE,2021-12-10,2021-03-16,2021-01-14,Fully Paid,2021-02-14,808159,Debt consolidation,B4,36,Source Verified,61402.0,0.1429,348.44,0.0999,10800,16,12545
526339,NY,INDIVIDUAL,1 year,Allison Arcuri,B,RENT,2021-06-10,2021-09-13,2021-11-11,Fully Paid,2021-12-11,680897,other,B5,36,Source Verified,46875.0,0.1715,265.18,0.1186,8000,13,9081
552525,PA,INDIVIDUAL,2 years,Vanguard,B,RENT,2021-07-10,2021-02-16,2021-08-13,Fully Paid,2021-09-13,711945,Debt consolidation,B2,36,Source Verified,48000.0,0.1727,489.31,0.1075,15000,31,17616
792665,NY,INDIVIDUAL,2 years,Morgan Stanley,F,RENT,2021-06-11,2021-03-16,2021-11-11,Fully Paid,2021-12-11,997100,Debt consolidation,F3,60,Verified,62000.0,0.1524,554.48,0.2099,20500,17,21914
809996,NY,INDIVIDUAL,7 years,Viacom/MTV Networks,B,RENT,2021-07-11,2021-04-16,2021-05-16,Current,2021-06-16,1016877,Debt consolidation,B5,60,Source Verified,56000.0,0.1468,360.84,0.1199,18575,33,20896
433014,IL,INDIVIDUAL,2 years,CareerBuilder.com,B,RENT,2021-09-09,2021-03-12,2021-03-12,Fully Paid,2021-04-12,515376,wedding,B3,36,Verified,75000.0,0.0566,662.68,0.1183,20000,38,23723
608023,NY,INDIVIDUAL,< 1 year,Rose Associates Inc,A,RENT,2021-11-10,2021-05-16,2021-10-12,Fully Paid,2021-11-12,779940,Debt consolidation,A3,36,Source Verified,80000.0,0.0447,189.86,0.0617,8900,18,6748
196428,CA,INDIVIDUAL,< 1 year,Mel Cotton's,C,RENT,2021-01-08,2021-05-16,2021-08-09,Charged Off,2021-09-09,189204,other,C4,36,Not Verified,19800.0,0.2303,155.19,0.1122,4725,7,3793
970665,CA,INDIVIDUAL,3 years,Hyatt Regency Newport Beach,C,RENT,2021-10-11,2021-05-16,2021-01-13,Fully Paid,2021-02-13,1192347,credit card,C2,36,Verified,50000.0,0.1474,343.09,0.1427,10000,13,11490
440704,PA,INDIVIDUAL,10+ years,Department of Transportation (DOT) - FAA,A,MORTGAGE,2021-09-09,2021-11-11,2021-11-11,Fully Paid,2021-12-11,534005,other,A5,36,Verified,107900.0,0.0316,524.23,0.0894,16500,24,18230
486838,TX,INDIVIDUAL,3 years,CDM,B,RENT,2021-02-10,2021-07-11,2021-07-11,Fully Paid,2021-08-11,620496,Debt consolidation,B5,36,Not Verified,62000.0,0.1483,246.84,0.1136,7500,11,8418
476319,WI,INDIVIDUAL,2 years,Walgreens,C,RENT,2021-02-10,2021-05-16,2021-03-13,Fully Paid,2021-04-13,603322,car,C3,36,Not Verified,38896.0,0.112,244.26,0.1348,7200,12,8794
595068,CA,INDIVIDUAL,10+ years,Simmons Company,B,MORTGAGE,2021-10-10,2021-05-16,2021-04-13,Charged Off,2021-05-13,764057,home improvement,B5,60,Verified,40000.0,0.1626,336.37,0.1036,25000,29,9753
607708,PA,INDIVIDUAL,2 years,Erie Aviation,D,RENT,2021-11-10,2021-12-10,2021-12-10,Fully Paid,2022-01-10,779564,other,D3,60,Source Verified,21996.0,0.0682,94.81,0.1483,4000,10,4050
990514,GA,INDIVIDUAL,< 1 year,Cochran Furniture,C,OWN,2021-10-11,2021-11-14,2021-11-14,Fully Paid,2021-12-14,1214501,Debt consolidation,C1,36,Source Verified,20868.0,0.1823,182.38,0.1349,5375,10,6566
783498,CA,INDIVIDUAL,10+ years,All American Asphalt,B,MORTGAGE,2021-08-11,2021-05-16,2021-06-14,Fully Paid,2021-07-14,986613,major purchase,B2,36,Verified,108000.0,0.094,670.43,0.1059,21600,33,24100
866150,WI,INDIVIDUAL,2 years,US Department Of Veterans Affairs,A,MORTGAGE,2021-09-11,2021-04-14,2021-03-14,Fully Paid,2021-04-14,1079554,other,A4,36,Not Verified,72000.0,0.2333,186.61,0.0749,6000,21,6694
1016320,FL,INDIVIDUAL,< 1 year,Liberty Investment Properties,C,MORTGAGE,2021-11-11,2021-01-16,2021-10-13,Fully Paid,2021-11-13,1244026,Debt consolidation,C1,36,Verified,48000.0,0.122,797.37,0.1349,23500,26,27817
752869,WI,INDIVIDUAL,10+ years,Tom Peck Ford,D,RENT,2021-05-11,2021-09-12,2021-09-12,Fully Paid,2021-10-12,952489,Debt consolidation,D5,36,Verified,41340.0,0.1553,502.56,0.1749,14000,13,16574
400749,FL,INDIVIDUAL,5 years,homeland security,B,MORTGAGE,2021-05-09,2021-04-16,2021-05-12,Fully Paid,2021-06-12,444413,home improvement,B1,36,Verified,84996.0,0.0654,163.57,0.1095,5000,14,5888
376737,NY,INDIVIDUAL,6 years,The Home Depot,A,RENT,2021-05-09,2021-05-16,2021-06-12,Fully Paid,2021-07-12,400062,credit card,A5,36,Not Verified,32000.0,0.1511,115.54,0.0963,3600,21,4159
492725,CT,INDIVIDUAL,5 years,That's Great News,C,RENT,2021-03-10,2021-03-16,2021-02-13,Fully Paid,2021-03-13,630205,Debt consolidation,C3,36,Not Verified,35000.0,0.1413,339.25,0.1348,10000,18,11925
656165,FL,INDIVIDUAL,6 years,Voce Communications,D,MORTGAGE,2021-01-11,2021-02-14,2021-02-14,Fully Paid,2021-03-14,839241,Debt consolidation,D4,60,Verified,95000.0,0.1784,241.33,0.1565,10000,19,12589
